RecNum	DateTime	KAUST_LT_Tank6-S36.5B
1442	07/31/19 06:05:00 PM	33.326
1443	07/31/19 06:10:00 PM	33.326
1444	07/31/19 06:15:00 PM	33.326
1445	07/31/19 06:20:00 PM	33.326
1446	07/31/19 06:25:00 PM	33.326
1447	07/31/19 06:30:00 PM	33.326
1448	07/31/19 06:35:00 PM	33.326
1449	07/31/19 06:40:00 PM	33.326
1450	07/31/19 06:45:00 PM	33.430
1451	07/31/19 06:50:00 PM	33.326
1452	07/31/19 06:55:00 PM	33.326
1453	07/31/19 07:00:00 PM	33.326
1454	07/31/19 07:05:00 PM	33.326
1455	07/31/19 07:10:00 PM	33.326
1456	07/31/19 07:15:00 PM	33.326
1457	07/31/19 07:20:00 PM	33.326
1458	07/31/19 07:25:00 PM	33.326
1459	07/31/19 07:30:00 PM	33.326
1460	07/31/19 07:35:00 PM	33.326
1461	07/31/19 07:40:00 PM	33.326
1462	07/31/19 07:45:00 PM	33.430
1463	07/31/19 07:50:00 PM	33.326
1464	07/31/19 07:55:00 PM	33.430
1465	07/31/19 08:00:00 PM	33.326
1466	07/31/19 08:05:00 PM	33.326
1467	07/31/19 08:10:00 PM	33.326
1468	07/31/19 08:15:00 PM	33.326
1469	07/31/19 08:20:00 PM	33.326
1470	07/31/19 08:25:00 PM	33.326
1471	07/31/19 08:30:00 PM	33.430
1472	07/31/19 08:35:00 PM	33.430
1473	07/31/19 08:40:00 PM	33.326
1474	07/31/19 08:45:00 PM	33.326
1475	07/31/19 08:50:00 PM	33.326
1476	07/31/19 08:55:00 PM	33.430
1477	07/31/19 09:00:00 PM	33.326
1478	07/31/19 09:05:00 PM	33.430
1479	07/31/19 09:10:00 PM	33.430
1480	07/31/19 09:15:00 PM	33.430
1481	07/31/19 09:20:00 PM	33.430
1482	07/31/19 09:25:00 PM	33.430
1483	07/31/19 09:30:00 PM	33.326
1484	07/31/19 09:35:00 PM	33.326
1485	07/31/19 09:40:00 PM	33.326
1486	07/31/19 09:45:00 PM	33.326
1487	07/31/19 09:50:00 PM	33.326
1488	07/31/19 09:55:00 PM	33.326
1489	07/31/19 10:00:00 PM	33.430
1490	07/31/19 10:05:00 PM	33.430
1491	07/31/19 10:10:00 PM	33.430
1492	07/31/19 10:15:00 PM	33.430
1493	07/31/19 10:20:00 PM	33.430
1494	07/31/19 10:25:00 PM	33.430
1495	07/31/19 10:30:00 PM	33.430
1496	07/31/19 10:35:00 PM	33.430
1497	07/31/19 10:40:00 PM	33.430
1498	07/31/19 10:45:00 PM	33.430
1499	07/31/19 10:50:00 PM	33.430
1500	07/31/19 10:55:00 PM	33.430
1501	07/31/19 11:00:00 PM	33.430
1502	07/31/19 11:05:00 PM	33.430
1503	07/31/19 11:10:00 PM	33.430
1504	07/31/19 11:15:00 PM	33.430
1505	07/31/19 11:20:00 PM	33.430
1506	07/31/19 11:25:00 PM	33.430
1507	07/31/19 11:30:00 PM	33.430
1508	07/31/19 11:35:00 PM	33.430
1509	07/31/19 11:40:00 PM	33.430
1510	07/31/19 11:45:00 PM	33.430
1511	07/31/19 11:50:00 PM	33.430
1512	07/31/19 11:55:00 PM	33.430
1513	08/01/19 12:00:00 AM	33.430
1514	08/01/19 12:05:00 AM	33.430
1515	08/01/19 12:10:00 AM	33.430
1516	08/01/19 12:15:00 AM	33.430
1517	08/01/19 12:20:00 AM	33.430
1518	08/01/19 12:25:00 AM	33.430
1519	08/01/19 12:30:00 AM	33.535
1520	08/01/19 12:35:00 AM	33.430
1521	08/01/19 12:40:00 AM	33.430
1522	08/01/19 12:45:00 AM	33.430
1523	08/01/19 12:50:00 AM	33.430
1524	08/01/19 12:55:00 AM	33.430
1525	08/01/19 01:00:00 AM	33.430
1526	08/01/19 01:05:00 AM	33.430
1527	08/01/19 01:10:00 AM	33.430
1528	08/01/19 01:15:00 AM	33.430
1529	08/01/19 01:20:00 AM	33.430
1530	08/01/19 01:25:00 AM	33.430
1531	08/01/19 01:30:00 AM	33.535
1532	08/01/19 01:35:00 AM	33.535
1533	08/01/19 01:40:00 AM	33.535
1534	08/01/19 01:45:00 AM	33.535
1535	08/01/19 01:50:00 AM	33.535
1536	08/01/19 01:55:00 AM	33.535
1537	08/01/19 02:00:00 AM	33.535
1538	08/01/19 02:05:00 AM	33.535
1539	08/01/19 02:10:00 AM	33.535
1540	08/01/19 02:15:00 AM	33.535
1541	08/01/19 02:20:00 AM	33.535
1542	08/01/19 02:25:00 AM	33.535
1543	08/01/19 02:30:00 AM	33.535
1544	08/01/19 02:35:00 AM	33.535
1545	08/01/19 02:40:00 AM	33.535
1546	08/01/19 02:45:00 AM	33.535
1547	08/01/19 02:50:00 AM	33.535
1548	08/01/19 02:55:00 AM	33.535
1549	08/01/19 03:00:00 AM	33.535
1550	08/01/19 03:05:00 AM	33.535
1551	08/01/19 03:10:00 AM	33.535
1552	08/01/19 03:15:00 AM	33.535
1553	08/01/19 03:20:00 AM	33.535
1554	08/01/19 03:25:00 AM	33.535
1555	08/01/19 03:30:00 AM	33.535
1556	08/01/19 03:35:00 AM	33.535
1557	08/01/19 03:40:00 AM	33.535
1558	08/01/19 03:45:00 AM	33.535
1559	08/01/19 03:50:00 AM	33.535
1560	08/01/19 03:55:00 AM	33.535
1561	08/01/19 04:00:00 AM	33.535
1562	08/01/19 04:05:00 AM	33.430
1563	08/01/19 04:10:00 AM	33.535
1564	08/01/19 04:15:00 AM	33.535
1565	08/01/19 04:20:00 AM	33.535
1566	08/01/19 04:25:00 AM	33.535
1567	08/01/19 04:30:00 AM	33.535
1568	08/01/19 04:35:00 AM	33.535
1569	08/01/19 04:40:00 AM	33.535
1570	08/01/19 04:45:00 AM	33.535
1571	08/01/19 04:50:00 AM	33.535
1572	08/01/19 04:55:00 AM	33.535
1573	08/01/19 05:00:00 AM	33.535
1574	08/01/19 05:05:00 AM	33.535
1575	08/01/19 05:10:00 AM	33.535
1576	08/01/19 05:15:00 AM	33.535
1577	08/01/19 05:20:00 AM	33.535
1578	08/01/19 05:25:00 AM	33.535
1579	08/01/19 05:30:00 AM	33.535
1580	08/01/19 05:35:00 AM	33.535
1581	08/01/19 05:40:00 AM	33.535
1582	08/01/19 05:45:00 AM	33.535
1583	08/01/19 05:50:00 AM	33.535
1584	08/01/19 05:55:00 AM	33.535
1585	08/01/19 06:00:00 AM	33.535
1586	08/01/19 06:05:00 AM	33.535
1587	08/01/19 06:10:00 AM	33.535
1588	08/01/19 06:15:00 AM	33.535
1589	08/01/19 06:20:00 AM	33.535
1590	08/01/19 06:25:00 AM	33.535
1591	08/01/19 06:30:00 AM	33.535
1592	08/01/19 06:35:00 AM	33.535
1593	08/01/19 06:40:00 AM	33.535
1594	08/01/19 06:45:00 AM	33.535
1595	08/01/19 06:50:00 AM	33.535
1596	08/01/19 06:55:00 AM	33.535
1597	08/01/19 07:00:00 AM	33.535
1598	08/01/19 07:05:00 AM	33.535
1599	08/01/19 07:10:00 AM	33.535
1600	08/01/19 07:15:00 AM	33.535
1601	08/01/19 07:20:00 AM	33.535
1602	08/01/19 07:25:00 AM	33.535
1603	08/01/19 07:30:00 AM	33.535
1604	08/01/19 07:35:00 AM	33.535
1605	08/01/19 07:40:00 AM	33.535
1606	08/01/19 07:45:00 AM	33.535
1607	08/01/19 07:50:00 AM	33.535
1608	08/01/19 07:55:00 AM	33.535
1609	08/01/19 08:00:00 AM	33.535
1610	08/01/19 08:05:00 AM	33.535
1611	08/01/19 08:10:00 AM	33.535
1612	08/01/19 08:15:00 AM	33.535
1613	08/01/19 08:20:00 AM	33.535
1614	08/01/19 08:25:00 AM	33.535
1615	08/01/19 08:30:00 AM	33.535
1616	08/01/19 08:35:00 AM	33.639
1617	08/01/19 08:40:00 AM	33.639
1618	08/01/19 08:45:00 AM	33.639
1619	08/01/19 08:50:00 AM	33.639
1620	08/01/19 08:55:00 AM	33.639
1621	08/01/19 09:00:00 AM	33.639
1622	08/01/19 09:05:00 AM	33.639
1623	08/01/19 09:10:00 AM	33.639
1624	08/01/19 09:15:00 AM	33.639
1625	08/01/19 09:20:00 AM	33.639
1626	08/01/19 09:25:00 AM	33.639
1627	08/01/19 09:30:00 AM	33.639
1628	08/01/19 09:35:00 AM	33.743
1629	08/01/19 09:40:00 AM	33.743
1630	08/01/19 09:45:00 AM	33.743
1631	08/01/19 09:50:00 AM	33.743
1632	08/01/19 09:55:00 AM	33.743
1633	08/01/19 10:00:00 AM	33.743
1634	08/01/19 10:05:00 AM	33.639
1635	08/01/19 10:10:00 AM	33.743
1636	08/01/19 10:15:00 AM	33.639
1637	08/01/19 10:20:00 AM	33.743
1638	08/01/19 10:25:00 AM	33.639
1639	08/01/19 10:30:00 AM	33.639
1640	08/01/19 10:35:00 AM	33.639
1641	08/01/19 10:40:00 AM	33.639
1642	08/01/19 10:45:00 AM	33.743
1643	08/01/19 10:50:00 AM	33.639
1644	08/01/19 10:55:00 AM	33.743
1645	08/01/19 11:00:00 AM	33.639
1646	08/01/19 11:05:00 AM	33.743
1647	08/01/19 11:10:00 AM	33.743
1648	08/01/19 11:15:00 AM	33.743
1649	08/01/19 11:20:00 AM	33.639
1650	08/01/19 11:25:00 AM	33.743
1651	08/01/19 11:30:00 AM	33.639
1652	08/01/19 11:35:00 AM	33.743
1653	08/01/19 11:40:00 AM	33.743
1654	08/01/19 11:45:00 AM	33.743
1655	08/01/19 11:50:00 AM	33.743
1656	08/01/19 11:55:00 AM	33.743
1657	08/01/19 12:00:00 PM	33.743
1658	08/01/19 12:05:00 PM	33.743
1659	08/01/19 12:10:00 PM	33.743
1660	08/01/19 12:15:00 PM	33.743
1661	08/01/19 12:20:00 PM	33.743
1662	08/01/19 12:25:00 PM	33.743
1663	08/01/19 12:30:00 PM	33.743
1664	08/01/19 12:35:00 PM	33.743
1665	08/01/19 12:40:00 PM	33.639
1666	08/01/19 12:45:00 PM	33.639
1667	08/01/19 12:50:00 PM	33.639
1668	08/01/19 12:55:00 PM	33.743
1669	08/01/19 01:00:00 PM	33.743
1670	08/01/19 01:05:00 PM	33.743
1671	08/01/19 01:10:00 PM	33.743
1672	08/01/19 01:15:00 PM	33.743
1673	08/01/19 01:20:00 PM	33.743
1674	08/01/19 01:25:00 PM	33.639
1675	08/01/19 01:30:00 PM	33.639
1676	08/01/19 01:35:00 PM	33.743
1677	08/01/19 01:40:00 PM	33.639
1678	08/01/19 01:45:00 PM	33.639
1679	08/01/19 01:50:00 PM	33.743
1680	08/01/19 01:55:00 PM	33.743
1681	08/01/19 02:00:00 PM	33.743
1682	08/01/19 02:05:00 PM	33.743
1683	08/01/19 02:10:00 PM	33.639
1684	08/01/19 02:15:00 PM	33.430
1685	08/01/19 02:20:00 PM	33.222
1686	08/01/19 02:25:00 PM	33.222
1687	08/01/19 02:30:00 PM	33.326
1688	08/01/19 02:35:00 PM	33.326
1689	08/01/19 02:40:00 PM	33.326
1690	08/01/19 02:45:00 PM	33.326
1691	08/01/19 02:50:00 PM	33.430
1692	08/01/19 02:55:00 PM	33.430
1693	08/01/19 03:00:00 PM	33.430
1694	08/01/19 03:05:00 PM	33.535
1695	08/01/19 03:10:00 PM	33.535
1696	08/01/19 03:15:00 PM	33.535
1697	08/01/19 03:20:00 PM	33.535
1698	08/01/19 03:25:00 PM	33.535
1699	08/01/19 03:30:00 PM	33.639
1700	08/01/19 03:35:00 PM	33.535
1701	08/01/19 03:40:00 PM	33.535
1702	08/01/19 03:45:00 PM	33.535
1703	08/01/19 03:50:00 PM	33.535
1704	08/01/19 03:55:00 PM	33.535
1705	08/01/19 04:00:00 PM	33.535
1706	08/01/19 04:05:00 PM	33.639
1707	08/01/19 04:10:00 PM	33.639
1708	08/01/19 04:15:00 PM	33.639
1709	08/01/19 04:20:00 PM	33.639
1710	08/01/19 04:25:00 PM	33.639
1711	08/01/19 04:30:00 PM	33.639
1712	08/01/19 04:35:00 PM	33.639
1713	08/01/19 04:40:00 PM	33.639
1714	08/01/19 04:45:00 PM	33.639
1715	08/01/19 04:50:00 PM	33.639
1716	08/01/19 04:55:00 PM	33.639
1717	08/01/19 05:00:00 PM	33.743
1718	08/01/19 05:05:00 PM	33.743
1719	08/01/19 05:10:00 PM	33.743
1720	08/01/19 05:15:00 PM	33.639
1721	08/01/19 05:20:00 PM	33.743
1722	08/01/19 05:25:00 PM	33.743
1723	08/01/19 05:30:00 PM	33.639
1724	08/01/19 05:35:00 PM	33.743
1725	08/01/19 05:40:00 PM	33.639
1726	08/01/19 05:45:00 PM	33.639
1727	08/01/19 05:50:00 PM	33.639
1728	08/01/19 05:55:00 PM	33.743
1729	08/01/19 06:00:00 PM	33.743
1730	08/01/19 06:05:00 PM	33.743
1731	08/01/19 06:10:00 PM	33.743
1732	08/01/19 06:15:00 PM	33.743
1733	08/01/19 06:20:00 PM	33.743
1734	08/01/19 06:25:00 PM	33.743
1735	08/01/19 06:30:00 PM	33.743
1736	08/01/19 06:35:00 PM	33.743
1737	08/01/19 06:40:00 PM	33.743
1738	08/01/19 06:45:00 PM	33.743
1739	08/01/19 06:50:00 PM	33.743
1740	08/01/19 06:55:00 PM	33.743
1741	08/01/19 07:00:00 PM	33.743
1742	08/01/19 07:05:00 PM	33.743
1743	08/01/19 07:10:00 PM	33.743
1744	08/01/19 07:15:00 PM	33.743
1745	08/01/19 07:20:00 PM	33.743
1746	08/01/19 07:25:00 PM	33.743
1747	08/01/19 07:30:00 PM	33.743
1748	08/01/19 07:35:00 PM	33.743
1749	08/01/19 07:40:00 PM	33.848
1750	08/01/19 07:45:00 PM	33.743
1751	08/01/19 07:50:00 PM	33.743
1752	08/01/19 07:55:00 PM	33.743
1753	08/01/19 08:00:00 PM	33.848
1754	08/01/19 08:05:00 PM	33.848
1755	08/01/19 08:10:00 PM	33.848
1756	08/01/19 08:15:00 PM	33.848
1757	08/01/19 08:20:00 PM	33.848
1758	08/01/19 08:25:00 PM	33.848
1759	08/01/19 08:30:00 PM	33.848
1760	08/01/19 08:35:00 PM	33.848
1761	08/01/19 08:40:00 PM	33.848
1762	08/01/19 08:45:00 PM	33.848
1763	08/01/19 08:50:00 PM	33.848
1764	08/01/19 08:55:00 PM	33.848
1765	08/01/19 09:00:00 PM	33.848
1766	08/01/19 09:05:00 PM	33.848
1767	08/01/19 09:10:00 PM	33.848
1768	08/01/19 09:15:00 PM	33.848
1769	08/01/19 09:20:00 PM	33.848
1770	08/01/19 09:25:00 PM	33.848
1771	08/01/19 09:30:00 PM	33.848
1772	08/01/19 09:35:00 PM	33.848
1773	08/01/19 09:40:00 PM	33.848
1774	08/01/19 09:45:00 PM	33.848
1775	08/01/19 09:50:00 PM	33.848
1776	08/01/19 09:55:00 PM	33.848
1777	08/01/19 10:00:00 PM	33.848
1778	08/01/19 10:05:00 PM	33.848
1779	08/01/19 10:10:00 PM	33.848
1780	08/01/19 10:15:00 PM	33.953
1781	08/01/19 10:20:00 PM	33.953
1782	08/01/19 10:25:00 PM	33.953
1783	08/01/19 10:30:00 PM	33.953
1784	08/01/19 10:35:00 PM	33.848
1785	08/01/19 10:40:00 PM	33.953
1786	08/01/19 10:45:00 PM	33.953
1787	08/01/19 10:50:00 PM	33.953
1788	08/01/19 10:55:00 PM	33.953
1789	08/01/19 11:00:00 PM	33.953
1790	08/01/19 11:05:00 PM	33.953
1791	08/01/19 11:10:00 PM	33.953
1792	08/01/19 11:15:00 PM	33.953
1793	08/01/19 11:20:00 PM	33.953
1794	08/01/19 11:25:00 PM	33.848
1795	08/01/19 11:30:00 PM	33.953
1796	08/01/19 11:35:00 PM	33.953
1797	08/01/19 11:40:00 PM	33.953
1798	08/01/19 11:45:00 PM	33.953
1799	08/01/19 11:50:00 PM	33.953
1800	08/01/19 11:55:00 PM	33.953
1801	08/02/19 12:00:00 AM	33.953
1802	08/02/19 12:05:00 AM	33.953
1803	08/02/19 12:10:00 AM	33.953
1804	08/02/19 12:15:00 AM	33.953
1805	08/02/19 12:20:00 AM	33.848
1806	08/02/19 12:25:00 AM	33.848
1807	08/02/19 12:30:00 AM	33.953
1808	08/02/19 12:35:00 AM	33.953
1809	08/02/19 12:40:00 AM	33.953
1810	08/02/19 12:45:00 AM	33.953
1811	08/02/19 12:50:00 AM	33.953
1812	08/02/19 12:55:00 AM	33.953
1813	08/02/19 01:00:00 AM	33.848
1814	08/02/19 01:05:00 AM	33.848
1815	08/02/19 01:10:00 AM	33.848
1816	08/02/19 01:15:00 AM	33.848
1817	08/02/19 01:20:00 AM	33.953
1818	08/02/19 01:25:00 AM	33.953
1819	08/02/19 01:30:00 AM	33.953
1820	08/02/19 01:35:00 AM	33.953
1821	08/02/19 01:40:00 AM	33.953
1822	08/02/19 01:45:00 AM	33.953
1823	08/02/19 01:50:00 AM	33.953
1824	08/02/19 01:55:00 AM	33.953
1825	08/02/19 02:00:00 AM	33.953
1826	08/02/19 02:05:00 AM	33.953
1827	08/02/19 02:10:00 AM	33.953
1828	08/02/19 02:15:00 AM	33.953
1829	08/02/19 02:20:00 AM	33.953
1830	08/02/19 02:25:00 AM	33.953
1831	08/02/19 02:30:00 AM	33.953
1832	08/02/19 02:35:00 AM	33.953
1833	08/02/19 02:40:00 AM	33.848
1834	08/02/19 02:45:00 AM	33.953
1835	08/02/19 02:50:00 AM	33.953
1836	08/02/19 02:55:00 AM	33.848
1837	08/02/19 03:00:00 AM	33.848
1838	08/02/19 03:05:00 AM	33.848
1839	08/02/19 03:10:00 AM	33.953
1840	08/02/19 03:15:00 AM	33.953
1841	08/02/19 03:20:00 AM	33.953
1842	08/02/19 03:25:00 AM	33.848
1843	08/02/19 03:30:00 AM	33.848
1844	08/02/19 03:35:00 AM	33.848
1845	08/02/19 03:40:00 AM	33.848
1846	08/02/19 03:45:00 AM	33.953
1847	08/02/19 03:50:00 AM	33.953
1848	08/02/19 03:55:00 AM	33.848
1849	08/02/19 04:00:00 AM	33.848
1850	08/02/19 04:05:00 AM	33.953
1851	08/02/19 04:10:00 AM	33.953
1852	08/02/19 04:15:00 AM	33.953
1853	08/02/19 04:20:00 AM	33.953
1854	08/02/19 04:25:00 AM	33.848
1855	08/02/19 04:30:00 AM	33.848
1856	08/02/19 04:35:00 AM	33.848
1857	08/02/19 04:40:00 AM	33.953
1858	08/02/19 04:45:00 AM	33.953
1859	08/02/19 04:50:00 AM	33.953
1860	08/02/19 04:55:00 AM	33.953
1861	08/02/19 05:00:00 AM	33.953
1862	08/02/19 05:05:00 AM	33.953
1863	08/02/19 05:10:00 AM	33.953
1864	08/02/19 05:15:00 AM	33.953
1865	08/02/19 05:20:00 AM	33.953
1866	08/02/19 05:25:00 AM	33.953
1867	08/02/19 05:30:00 AM	33.953
1868	08/02/19 05:35:00 AM	33.953
1869	08/02/19 05:40:00 AM	33.953
1870	08/02/19 05:45:00 AM	33.953
1871	08/02/19 05:50:00 AM	33.953
1872	08/02/19 05:55:00 AM	33.953
1873	08/02/19 06:00:00 AM	33.953
1874	08/02/19 06:05:00 AM	33.953
1875	08/02/19 06:10:00 AM	33.953
1876	08/02/19 06:15:00 AM	33.953
1877	08/02/19 06:20:00 AM	33.953
1878	08/02/19 06:25:00 AM	33.953
1879	08/02/19 06:30:00 AM	33.953
1880	08/02/19 06:35:00 AM	33.953
1881	08/02/19 06:40:00 AM	33.953
1882	08/02/19 06:45:00 AM	33.953
1883	08/02/19 06:50:00 AM	33.953
1884	08/02/19 06:55:00 AM	33.953
1885	08/02/19 07:00:00 AM	33.953
1886	08/02/19 07:05:00 AM	33.953
1887	08/02/19 07:10:00 AM	33.953
1888	08/02/19 07:15:00 AM	33.953
1889	08/02/19 07:20:00 AM	33.953
1890	08/02/19 07:25:00 AM	33.953
1891	08/02/19 07:30:00 AM	33.953
1892	08/02/19 07:35:00 AM	33.953
1893	08/02/19 07:40:00 AM	33.953
1894	08/02/19 07:45:00 AM	33.953
1895	08/02/19 07:50:00 AM	33.953
1896	08/02/19 07:55:00 AM	33.953
1897	08/02/19 08:00:00 AM	33.953
1898	08/02/19 08:05:00 AM	33.953
1899	08/02/19 08:10:00 AM	33.953
1900	08/02/19 08:15:00 AM	33.953
1901	08/02/19 08:20:00 AM	33.953
1902	08/02/19 08:25:00 AM	33.953
1903	08/02/19 08:30:00 AM	33.953
1904	08/02/19 08:35:00 AM	33.953
1905	08/02/19 08:40:00 AM	33.953
1906	08/02/19 08:45:00 AM	33.953
1907	08/02/19 08:50:00 AM	33.953
1908	08/02/19 08:55:00 AM	33.953
1909	08/02/19 09:00:00 AM	33.953
1910	08/02/19 09:05:00 AM	33.953
1911	08/02/19 09:10:00 AM	33.953
1912	08/02/19 09:15:00 AM	33.953
1913	08/02/19 09:20:00 AM	33.953
1914	08/02/19 09:25:00 AM	33.953
1915	08/02/19 09:30:00 AM	33.953
1916	08/02/19 09:35:00 AM	33.953
1917	08/02/19 09:40:00 AM	33.953
1918	08/02/19 09:45:00 AM	33.953
1919	08/02/19 09:50:00 AM	33.953
1920	08/02/19 09:55:00 AM	33.953
1921	08/02/19 10:00:00 AM	33.953
1922	08/02/19 10:05:00 AM	33.953
1923	08/02/19 10:10:00 AM	33.953
1924	08/02/19 10:15:00 AM	34.058
1925	08/02/19 10:20:00 AM	34.058
1926	08/02/19 10:25:00 AM	34.058
1927	08/02/19 10:30:00 AM	34.058
1928	08/02/19 10:35:00 AM	34.058
1929	08/02/19 10:40:00 AM	34.058
1930	08/02/19 10:45:00 AM	34.058
1931	08/02/19 10:50:00 AM	34.058
1932	08/02/19 10:55:00 AM	34.058
1933	08/02/19 11:00:00 AM	34.058
1934	08/02/19 11:05:00 AM	34.058
1935	08/02/19 11:10:00 AM	34.058
1936	08/02/19 11:15:00 AM	34.058
1937	08/02/19 11:20:00 AM	34.058
1938	08/02/19 11:25:00 AM	34.058
1939	08/02/19 11:30:00 AM	34.058
1940	08/02/19 11:35:00 AM	34.058
1941	08/02/19 11:40:00 AM	34.058
1942	08/02/19 11:45:00 AM	34.058
1943	08/02/19 11:50:00 AM	34.058
1944	08/02/19 11:55:00 AM	34.058
1945	08/02/19 12:00:00 PM	34.058
1946	08/02/19 12:05:00 PM	34.058
1947	08/02/19 12:10:00 PM	34.058
1948	08/02/19 12:15:00 PM	34.058
1949	08/02/19 12:20:00 PM	34.163
1950	08/02/19 12:25:00 PM	34.163
1951	08/02/19 12:30:00 PM	34.163
1952	08/02/19 12:35:00 PM	34.163
1953	08/02/19 12:40:00 PM	34.163
1954	08/02/19 12:45:00 PM	34.163
1955	08/02/19 12:50:00 PM	34.163
1956	08/02/19 12:55:00 PM	34.163
1957	08/02/19 01:00:00 PM	34.163
1958	08/02/19 01:05:00 PM	34.163
1959	08/02/19 01:10:00 PM	34.163
1960	08/02/19 01:15:00 PM	34.163
1961	08/02/19 01:20:00 PM	34.163
1962	08/02/19 01:25:00 PM	34.163
1963	08/02/19 01:30:00 PM	34.163
1964	08/02/19 01:35:00 PM	34.163
1965	08/02/19 01:40:00 PM	34.163
1966	08/02/19 01:45:00 PM	34.163
1967	08/02/19 01:50:00 PM	34.163
1968	08/02/19 01:55:00 PM	34.163
1969	08/02/19 02:00:00 PM	34.163
1970	08/02/19 02:05:00 PM	34.163
1971	08/02/19 02:10:00 PM	34.058
1972	08/02/19 02:15:00 PM	34.058
1973	08/02/19 02:20:00 PM	34.058
1974	08/02/19 02:25:00 PM	34.058
1975	08/02/19 02:30:00 PM	34.058
1976	08/02/19 02:35:00 PM	34.058
1977	08/02/19 02:40:00 PM	33.953
1978	08/02/19 02:45:00 PM	33.743
1979	08/02/19 02:50:00 PM	33.430
1980	08/02/19 02:55:00 PM	33.222
1981	08/02/19 03:00:00 PM	33.014
1982	08/02/19 03:05:00 PM	32.807
1983	08/02/19 03:10:00 PM	32.600
1984	08/02/19 03:15:00 PM	32.497
1985	08/02/19 03:20:00 PM	32.291
1986	08/02/19 03:25:00 PM	32.086
1987	08/02/19 03:30:00 PM	31.983
1988	08/02/19 03:35:00 PM	31.778
1989	08/02/19 03:40:00 PM	31.574
1990	08/02/19 03:45:00 PM	31.472
1991	08/02/19 03:50:00 PM	31.370
1992	08/02/19 03:55:00 PM	31.166
1993	08/02/19 04:00:00 PM	31.064
1994	08/02/19 04:05:00 PM	30.862
1995	08/02/19 04:10:00 PM	30.760
1996	08/02/19 04:15:00 PM	30.659
1997	08/02/19 04:20:00 PM	30.558
1998	08/02/19 04:25:00 PM	30.457
1999	08/02/19 04:30:00 PM	30.356
2000	08/02/19 04:35:00 PM	30.255
2001	08/02/19 04:40:00 PM	30.154
2002	08/02/19 04:45:00 PM	30.054
2003	08/02/19 04:50:00 PM	29.953
2004	08/02/19 04:55:00 PM	29.953
2005	08/02/19 05:00:00 PM	29.752
2006	08/02/19 05:05:00 PM	29.752
2007	08/02/19 05:10:00 PM	29.652
2008	08/02/19 05:15:00 PM	29.552
2009	08/02/19 05:20:00 PM	29.552
2010	08/02/19 05:25:00 PM	29.452
2011	08/02/19 05:30:00 PM	29.352
2012	08/02/19 05:35:00 PM	29.252
2013	08/02/19 05:40:00 PM	29.252
2014	08/02/19 05:45:00 PM	29.252
2015	08/02/19 05:50:00 PM	29.152
2016	08/02/19 05:55:00 PM	29.152
2017	08/02/19 06:00:00 PM	29.053
2018	08/02/19 06:05:00 PM	28.953
2019	08/02/19 06:10:00 PM	28.953
2020	08/02/19 06:15:00 PM	28.853
2021	08/02/19 06:20:00 PM	28.853
2022	08/02/19 06:25:00 PM	28.853
2023	08/02/19 06:30:00 PM	28.754
2024	08/02/19 06:35:00 PM	28.754
2025	08/02/19 06:40:00 PM	28.655
2026	08/02/19 06:45:00 PM	28.655
2027	08/02/19 06:50:00 PM	28.655
2028	08/02/19 06:55:00 PM	28.555
2029	08/02/19 07:00:00 PM	28.555
2030	08/02/19 07:05:00 PM	28.456
2031	08/02/19 07:10:00 PM	28.456
2032	08/02/19 07:15:00 PM	28.456
2033	08/02/19 07:20:00 PM	28.456
2034	08/02/19 07:25:00 PM	28.456
2035	08/02/19 07:30:00 PM	28.555
2036	08/02/19 07:35:00 PM	28.555
2037	08/02/19 07:40:00 PM	28.555
2038	08/02/19 07:45:00 PM	28.655
2039	08/02/19 07:50:00 PM	28.853
2040	08/02/19 07:55:00 PM	29.053
2041	08/02/19 08:00:00 PM	29.252
2042	08/02/19 08:05:00 PM	29.452
2043	08/02/19 08:10:00 PM	29.652
2044	08/02/19 08:15:00 PM	29.752
2045	08/02/19 08:20:00 PM	29.953
2046	08/02/19 08:25:00 PM	30.154
2047	08/02/19 08:30:00 PM	30.255
2048	08/02/19 08:35:00 PM	30.457
2049	08/02/19 08:40:00 PM	30.558
2050	08/02/19 08:45:00 PM	30.659
2051	08/02/19 08:50:00 PM	30.862
2052	08/02/19 08:55:00 PM	30.963
2053	08/02/19 09:00:00 PM	31.064
2054	08/02/19 09:05:00 PM	31.166
2055	08/02/19 09:10:00 PM	31.268
2056	08/02/19 09:15:00 PM	31.472
2057	08/02/19 09:20:00 PM	31.472
2058	08/02/19 09:25:00 PM	31.676
2059	08/02/19 09:30:00 PM	31.778
2060	08/02/19 09:35:00 PM	31.880
2061	08/02/19 09:40:00 PM	31.880
2062	08/02/19 09:45:00 PM	31.983
2063	08/02/19 09:50:00 PM	32.086
2064	08/02/19 09:55:00 PM	32.188
2065	08/02/19 10:00:00 PM	32.291
2066	08/02/19 10:05:00 PM	32.291
2067	08/02/19 10:10:00 PM	32.394
2068	08/02/19 10:15:00 PM	32.497
2069	08/02/19 10:20:00 PM	32.497
2070	08/02/19 10:25:00 PM	32.600
2071	08/02/19 10:30:00 PM	32.600
2072	08/02/19 10:35:00 PM	32.704
2073	08/02/19 10:40:00 PM	32.704
2074	08/02/19 10:45:00 PM	32.807
2075	08/02/19 10:50:00 PM	32.807
2076	08/02/19 10:55:00 PM	32.911
